CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Travelling_Solo,Group_Size,Cabin_Deck,Cabin_Side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age Group,Total Expenditure,No Spending,Expenditure Category,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0,23.0,0,7.4360278163518485,0.0,0.0,3.4657359027997265,5.857933154483459,1,1.0,4,0,1,0,0,0,0,0,2,7.638198244285779,0,0,False,False,True,False,False,True
0,26.0,0,6.408528791059498,6.985641817639208,0.0,7.60688453121963,0.0,0,2.0,4,1,0,1,0,0,0,0,3,8.21554741194707,0,0,False,True,False,True,False,False
1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,6,1,0,0,0,0,1,0,2,0.0,1,3,True,False,False,False,True,False
0,24.0,0,5.602118820879701,0.0,6.282266746896006,0.0,0.0,1,1.0,5,0,0,0,0,0,1,0,2,6.690842277418564,0,2,True,False,False,False,False,True
0,21.0,0,5.802118375377063,2.4849066497880004,0.0,0.0,5.988961416889864,1,1.0,5,0,0,0,1,0,0,0,2,6.606650186198215,0,2,True,False,False,False,False,True
0,22.0,0,0.0,3.8501476017100584,0.0,6.517671272912275,0.0,1,1.0,6,1,0,1,0,0,0,0,2,6.583409222158765,0,2,True,False,False,False,False,True
0,42.0,0,0.0,0.0,6.621405651764134,0.0,5.056245805348308,1,1.0,4,0,1,0,0,0,0,0,4,6.810142450115136,0,2,True,False,False,False,False,True
0,26.0,0,2.8903717578961645,0.0,6.616065185132817,5.978885764901122,0.0,1,1.0,5,0,0,0,0,1,0,0,3,7.05444965813294,0,2,False,False,True,False,False,True
0,50.0,0,0.0,6.073044534100405,1.6094379124341003,0.0,7.611347717403621,1,1.0,5,1,0,0,0,0,0,1,4,7.80710329012598,0,0,True,False,False,True,False,False
1,54.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,5,0,0,0,0,0,1,0,5,0.0,1,3,False,False,True,False,False,True
0,19.0,0,3.8501476017100584,0.0,6.516193076042964,0.0,0.0,1,1.0,4,0,1,0,0,0,0,0,2,6.582025138892826,0,2,True,False,False,False,False,True
0,26.0,0,4.543294782270004,0.0,6.152732694704104,0.0,0.0,1,1.0,5,1,0,1,0,0,0,0,3,6.333279628139691,0,1,True,False,False,False,True,False
1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,1,0,0,0,0,0,2,0.0,1,3,True,False,False,False,False,True
0,8.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,5,0,0,1,0,0,0,0,0,0.0,1,3,False,False,True,False,False,True
0,18.0,0,6.854354502255021,0.0,1.6094379124341003,1.6094379124341003,0.0,1,1.0,4,1,1,0,0,0,0,0,1,6.862757913051401,0,2,False,False,True,False,False,True
0,24.0,0,0.0,6.795705775173514,0.0,1.6094379124341003,2.1972245773362196,1,1.0,4,0,0,1,0,0,0,0,2,6.80903930604298,0,2,True,False,False,True,False,False
1,17.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,1,0,1,0,0,0,0,0,1,0.0,1,3,False,True,False,False,False,True
1,38.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,False,False,True
0,25.0,0,7.069023426578259,0.0,2.9444389791664403,6.582025138892826,0.0,1,1.0,5,1,1,0,0,0,0,0,2,7.5569505720129,0,0,True,False,False,False,False,True
0,43.0,0,2.302585092994046,0.0,6.984716320118266,0.0,6.593044534142437,1,1.0,6,1,0,1,0,0,0,0,4,7.505492274737424,0,0,True,False,False,False,False,True
0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,2,0,1,0,0,0,0,0,0,0.0,1,3,False,True,False,False,False,True
0,73.0,0,0.0,0.0,0.0,5.0369526024136295,6.322565239927284,1,1.0,6,0,0,1,0,0,0,0,5,6.565264970035361,0,1,True,False,False,False,False,True
1,3.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,6,0,0,1,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,2,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,False,True,False
0,19.0,0,3.912023005428146,6.523562306149512,0.0,0.0,3.8501476017100584,1,1.0,5,0,0,0,0,0,0,1,2,6.654152520183219,0,2,True,False,False,False,False,True
1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,0,0,0,0,1,2,0.0,1,3,False,False,True,False,False,True
1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,0,1,0,0,0,0,0,4,0.0,1,3,False,False,True,False,False,True
1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,2,0.0,1,3,True,False,False,True,False,False
1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,1,0,0,0,0,0,1,0.0,1,3,True,False,False,False,False,True
0,19.0,0,0.0,4.564348191467836,6.39024066706535,0.0,0.0,1,1.0,5,1,0,0,0,1,0,0,2,6.53813982376767,0,1,True,False,False,False,True,False
0,21.0,0,1.6094379124341003,0.0,4.927253685157205,7.403061091090091,6.1224928095143865,0,2.0,1,1,1,0,0,0,0,0,2,7.71289096149013,0,0,False,True,False,False,False,True
0,35.0,0,5.272999558563747,0.0,6.520621127558696,0.0,0.0,1,1.0,5,0,0,1,0,0,0,0,4,6.771935555839602,0,2,True,False,False,False,False,True
0,29.0,0,8.09712193091871,4.442651256490317,0.0,0.0,1.0986122886681098,0,2.0,3,0,1,0,0,0,0,0,3,8.12296471523406,0,0,False,False,True,False,False,True
0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,4,0,1,0,0,0,0,0,2,0.0,1,3,False,False,True,False,False,True
0,40.0,0,7.765569081097317,0.0,2.302585092994046,0.0,0.0,1,1.0,5,1,1,0,0,0,0,0,4,7.769378609513984,0,0,False,False,True,False,False,True
0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,6,0,0,0,0,0,1,0,0,0.0,1,3,True,False,False,False,False,True
0,24.0,0,6.4967749901858625,0.0,0.0,0.0,2.302585092994046,1,1.0,5,1,0,1,0,0,0,0,2,6.51025834052315,0,1,True,False,False,False,True,False
0,23.0,0,0.6931471805599453,6.55250788703459,0.0,2.0794415416798357,4.919980925828125,0,4.0,6,0,0,0,0,0,1,0,2,6.739336627357174,0,2,True,False,False,False,False,True
1,40.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,False,False,True
1,7.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,5,1,1,0,0,0,0,0,0,0.0,1,3,False,False,True,False,False,True
0,27.0,0,0.6931471805599453,3.4339872044851463,6.606650186198215,0.0,3.5263605246161616,1,1.0,5,1,0,0,0,0,0,1,3,6.6895992691789665,0,2,True,False,False,False,False,True
0,34.0,0,5.5053315359323625,0.0,6.297109319933935,0.0,2.995732273553991,0,2.0,5,0,0,0,0,1,0,0,4,6.693323668269949,0,2,True,False,False,False,False,True
1,64.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,0,0,1,0,0,0,0,5,0.0,1,3,False,False,True,False,False,True
0,13.0,0,0.0,0.0,0.0,0.0,7.322510433997394,1,1.0,5,1,0,0,0,1,0,0,1,7.322510433997394,0,0,True,False,False,False,False,True
1,31.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,5,0,1,0,0,0,0,0,3,0.0,1,3,False,False,True,False,False,True
0,28.0,0,1.3862943611198906,4.955827057601261,0.0,0.0,7.432483807917119,1,1.0,6,1,0,1,0,0,0,0,3,7.51425465281641,0,0,True,False,False,False,True,False
0,42.0,0,0.0,6.042632833682381,0.0,0.6931471805599453,5.170483995038151,1,1.0,5,0,0,0,0,0,1,0,4,6.391917113392602,0,1,True,False,False,False,False,True
1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,0,0,0,1,0,1,0.0,1,3,False,False,True,False,False,True
0,46.0,0,0.0,9.014568767457824,0.0,6.918695219020472,5.081404364984463,0,3.0,2,1,1,0,0,0,0,0,4,9.147613542067878,0,0,False,True,False,True,False,False
0,23.0,0,7.436617265234227,3.8501476017100584,4.418840607796598,5.4638318050256105,2.8903717578961645,1,1.0,4,0,0,1,0,0,0,0,2,7.638679823876112,0,0,False,False,True,False,False,True
1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,1,0,0,1,0.0,1,3,True,False,False,False,False,True
0,22.0,0,6.60934924316738,0.0,6.9363427358340495,0.0,0.0,1,1.0,5,0,0,0,0,0,1,0,2,7.478734825567875,0,0,False,False,True,False,False,True
1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,1,1,0,0,0,0,0,2,0.0,1,3,False,True,False,True,False,False
0,26.0,0,6.695798917058491,4.110873864173311,0.0,2.833213344056216,1.3862943611198906,1,1.0,6,0,0,1,0,0,0,0,3,6.78897174299217,0,2,True,False,False,False,False,True
1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,1,0,0,0,0,0,3,0.0,1,3,False,True,False,True,False,False
0,16.0,0,6.682108597449809,0.0,0.0,0.0,0.0,1,1.0,5,0,1,0,0,0,0,0,1,6.682108597449809,0,2,True,False,False,True,False,False
0,19.0,0,1.0986122886681098,0.0,0.0,2.302585092994046,6.626717749249025,1,1.0,6,1,0,0,1,0,0,0,2,6.641182169740591,0,2,True,False,False,False,False,True
1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,1,0,0,0,0,0,3,0.0,1,3,True,False,False,False,False,True
0,31.0,0,3.1354942159291497,9.212936997823448,1.0986122886681098,4.8283137373023015,0.6931471805599453,0,2.0,2,1,1,0,0,0,0,0,3,9.227689010310796,0,0,False,True,False,False,False,True
1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,2,0,1,0,0,0,0,0,1,0.0,1,3,False,True,False,True,False,False
0,50.0,0,3.970291913552122,6.904750769961838,0.0,6.55250788703459,0.6931471805599453,1,1.0,4,1,0,1,0,0,0,0,4,7.4673710669175595,0,0,False,True,False,False,False,True
1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,2,0,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,False,True
0,23.0,0,0.0,0.0,1.6094379124341003,4.983606621708336,0.0,0,2.0,5,1,0,0,0,1,0,0,2,5.0106352940962555,0,1,True,False,False,False,False,True
0,22.0,0,0.0,0.0,0.0,6.42648845745769,0.0,1,1.0,6,1,0,0,0,0,1,0,2,6.42648845745769,0,1,True,False,False,False,True,False
1,62.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,1,1,1,0,0,0,0,0,5,0.0,1,3,False,True,False,False,False,True
1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,1,0,0,4,0.0,1,3,True,False,False,False,True,False
0,22.0,0,0.0,3.4965075614664802,3.5263605246161616,6.063785208687608,7.069023426578259,1,1.0,4,1,0,1,0,0,0,0,2,7.419979923661835,0,0,True,False,False,False,False,True
0,47.0,0,6.0063531596017325,0.0,5.267858159063328,6.129050210060545,0.0,0,2.0,3,1,1,0,0,0,0,0,4,6.963189985870238,0,2,False,False,True,False,False,True
0,21.0,0,5.905361848054571,7.036148493750536,6.679599185844383,4.890349128221754,0.0,1,1.0,5,0,0,1,0,0,0,0,2,7.795646536334594,0,0,True,False,False,False,False,True
0,37.0,0,2.772588722239781,2.0794415416798357,0.0,6.668228248417403,0.0,0,2.0,6,1,0,0,0,0,1,0,4,6.695798917058491,0,2,True,False,False,False,False,True
0,45.0,0,0.6931471805599453,2.0794415416798357,4.04305126783455,6.419994928147142,0.0,1,1.0,6,1,0,0,0,0,1,0,4,6.519147287940395,0,1,True,False,False,False,True,False
0,61.0,0,1.0986122886681098,0.0,2.8903717578961645,6.767343125265392,3.367295829986474,1,1.0,6,1,0,1,0,0,0,0,5,6.82001636467413,0,2,True,False,False,False,False,True
0,13.0,0,9.202409001649903,0.0,5.198497031265826,4.875197323201151,6.349138991379798,1,1.0,4,0,0,1,0,0,0,0,1,9.287486581152837,0,0,False,False,True,True,False,False
1,41.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,1,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,1,0,0,0,0,1,0,0,0.0,1,3,True,False,False,False,False,True
0,19.0,0,5.942799375126701,0.0,6.0330862217988015,0.0,2.1972245773362196,1,1.0,5,0,0,0,0,0,0,1,2,6.690842277418564,0,2,True,False,False,False,False,True
0,28.0,0,0.0,2.833213344056216,6.208590026096629,5.765191102784844,0.0,1,1.0,5,0,0,0,0,0,0,1,3,6.7226297948554485,0,2,True,False,False,False,False,True
0,30.0,0,6.591673732008658,7.844632644464681,0.0,3.8918202981106265,7.498315870766981,0,2.0,1,0,1,0,0,0,0,0,3,8.543250725735527,0,0,False,True,False,True,False,False
0,13.0,0,0.0,4.1588830833596715,4.007333185232471,3.044522437723423,6.821107472256465,0,2.0,5,0,0,0,0,1,0,0,1,6.960347729101308,0,2,True,False,False,False,False,True
1,34.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,0,1,0,4,0.0,1,3,True,False,False,False,False,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,5,1,0,1,0,0,0,0,0,0.0,1,3,False,False,True,False,False,True
0,36.0,0,0.0,7.686162303492906,0.0,7.001245622069476,4.976733742420574,1,1.0,0,1,1,0,0,0,0,0,4,8.137103389639302,0,0,False,True,False,False,False,True
1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,0,1,0,4,0.0,1,3,True,False,False,False,True,False
0,26.0,0,6.186208623900494,2.1972245773362196,8.28374674710613,0.0,0.0,0,2.0,6,0,0,0,0,0,1,0,3,8.401108712395436,0,0,True,False,False,False,False,True
1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,1,0,0,1,0.0,1,3,True,False,False,False,False,True
1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,0,1,0,2,0.0,1,3,True,False,False,False,True,False
0,8.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,0,0,1,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,41.0,0,4.727387818712341,5.231108616854587,5.43372200355424,6.634633357861686,0.0,0,2.0,5,1,1,0,0,0,0,0,4,7.160069207596127,0,2,False,False,True,False,False,True
0,18.0,0,4.6913478822291435,1.0986122886681098,2.4849066497880004,0.0,6.523562306149512,1,1.0,5,0,0,0,0,0,1,0,1,6.687108607866515,0,2,True,False,False,False,False,True
0,31.0,0,0.0,7.356279876550748,0.0,4.584967478670572,7.425953657077541,0,7.0,2,1,1,0,0,0,0,0,3,8.114025442356757,0,0,False,True,False,False,False,True
0,34.0,0,5.736572297479192,6.297109319933935,0.0,0.0,4.02535169073515,1,1.0,4,1,1,0,0,0,0,0,4,6.810142450115136,0,2,True,False,False,True,False,False
1,47.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,2,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,60.0,0,2.995732273553991,8.89795568688403,0.0,0.0,7.485491608030754,1,1.0,2,0,1,0,0,0,0,0,5,9.117896081584902,0,0,False,True,False,False,False,True
1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,0,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,False,True
0,17.0,0,0.0,0.0,3.6635616461296463,0.0,1.0986122886681098,0,4.0,3,0,1,0,0,0,0,0,1,3.713572066704308,0,1,False,False,True,False,False,True
0,63.0,0,0.0,3.258096538021482,4.859812404361672,0.0,7.123672785204607,1,1.0,5,0,1,0,0,0,0,0,5,7.2399325913204695,0,2,True,False,False,False,False,True
0,19.0,0,1.791759469228055,0.0,0.0,6.57507584059962,0.0,0,8.0,5,0,0,0,0,1,0,0,2,6.582025138892826,0,2,True,False,False,False,True,False
0,27.0,0,0.0,8.842893331055539,6.745236349484363,5.0106352940962555,7.062191632286556,0,4.0,2,0,1,0,0,0,0,0,3,9.11482017011877,0,0,False,True,False,True,False,False
0,50.0,0,1.791759469228055,6.697034247666484,0.0,5.736572297479192,6.595780513961311,0,3.0,3,0,1,0,0,0,0,0,4,7.5256399750415355,0,0,False,True,False,False,False,True
0,42.0,0,7.1846291527173145,0.0,7.234898420314831,0.0,0.0,1,1.0,3,0,1,0,0,0,0,0,4,7.902857191280582,0,0,False,False,True,False,False,True
0,65.0,0,2.995732273553991,7.20414929203594,1.6094379124341003,8.068089626278244,2.1972245773362196,0,3.0,0,0,1,0,0,0,0,0,5,8.42639282708974,0,0,False,True,False,True,False,False
1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,0,0,0,1,0,0,0,2,0.0,1,3,False,False,True,False,False,True
0,38.0,0,0.0,8.0507033814703,0.0,3.295836866004329,1.3862943611198906,1,1.0,7,0,1,0,0,0,0,0,4,8.059908334578276,0,0,False,True,False,False,False,True
1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,False,False,True
0,24.0,0,3.5553480614894135,2.0794415416798357,5.771441123130016,0.0,6.059123195581797,1,1.0,4,0,1,0,0,0,0,0,2,6.670766320845874,0,2,True,False,False,False,False,True
0,13.0,0,6.9167150203536085,6.504288173536645,2.1972245773362196,0.0,0.0,0,7.0,5,1,0,0,1,0,0,0,1,7.428927194802272,0,0,False,False,True,False,False,True
0,49.0,0,0.0,1.9459101490553132,6.522092798170152,2.772588722239781,5.236441962829949,1,1.0,6,1,1,0,0,0,0,0,4,6.78897174299217,0,2,True,False,False,False,False,True
0,18.0,0,0.0,1.3862943611198906,3.7376696182833684,5.886104031450156,5.976350909297934,0,3.0,5,0,0,0,0,0,1,0,1,6.680854678790215,0,2,True,False,False,False,False,True
1,30.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,2,0,1,0,0,0,0,0,3,0.0,1,3,True,False,False,True,False,False
0,30.0,0,0.0,8.310660905907225,0.0,6.300785794663244,7.149131598557407,1,1.0,2,0,1,0,0,0,0,0,3,8.679822114864455,0,0,False,True,False,True,False,False
0,18.0,1,6.598509028614515,0.0,6.535241271013659,0.6931471805599453,0.0,1,1.0,5,0,0,0,1,0,0,0,1,7.260522598089852,0,2,False,False,True,False,False,True
0,40.0,0,7.146772179452637,0.0,4.330733340286331,0.0,1.6094379124341003,1,1.0,5,1,0,0,0,1,0,0,4,7.207118856207756,0,2,False,False,True,False,False,True
0,58.0,0,0.0,6.692083742506628,1.3862943611198906,1.3862943611198906,0.0,1,1.0,6,0,0,0,0,0,1,0,5,6.699500340161678,0,2,True,False,False,False,False,True
0,35.0,0,6.180016653652572,0.0,6.785587645007929,0.0,3.4339872044851463,0,3.0,5,1,1,0,0,0,0,0,4,7.242082359256962,0,2,True,False,False,False,False,True
0,28.0,0,2.0794415416798357,6.194405391104672,0.0,1.6094379124341003,8.704170559746386,1,1.0,2,0,1,0,0,0,0,0,3,8.783855896643942,0,0,False,True,False,True,False,False
0,17.0,0,1.791759469228055,0.0,7.183870715062453,5.662960480135946,0.0,0,7.0,4,1,0,1,0,0,0,0,1,7.383989457978509,0,0,True,False,False,False,False,True
0,27.0,0,0.0,2.302585092994046,0.0,3.713572066704308,8.938794081433805,1,1.0,2,1,1,0,0,0,0,0,3,8.945202263959297,0,0,False,True,False,False,False,True
0,31.0,0,0.6931471805599453,4.653960350157523,7.199678345691172,6.54965074223381,4.844187086458591,0,3.0,2,1,0,1,0,0,0,0,3,7.7266536648476425,0,0,False,True,False,False,False,True
0,26.0,0,0.0,0.0,0.6931471805599453,0.0,5.988961416889864,1,1.0,6,1,0,0,0,1,0,0,3,5.991464547107982,0,1,True,False,False,False,False,True
0,38.0,1,0.0,7.1693500166706,0.0,7.518607216815252,7.344719054149673,0,3.0,0,1,1,0,0,0,0,0,4,8.452547997922705,0,0,False,True,False,True,False,False
0,49.0,0,6.395261598115449,0.0,0.0,4.77912349311153,0.0,1,1.0,5,0,0,0,0,0,0,1,4,6.57507584059962,0,1,True,False,False,True,False,False
0,45.0,1,0.0,3.912023005428146,0.0,8.489821994620105,8.269500767180615,0,2.0,5,1,0,1,0,0,0,0,4,9.084323531392696,0,0,False,True,False,False,True,False
1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,2,1,1,0,0,0,0,0,2,0.0,1,3,False,True,False,True,False,False
0,34.0,0,4.8283137373023015,0.0,0.0,6.522092798170152,0.0,0,2.0,5,0,0,0,0,0,1,0,4,6.6895992691789665,0,2,True,False,False,False,False,True
0,43.0,0,0.0,6.723832440821209,4.3694478524670215,0.0,0.0,1,1.0,6,1,0,0,1,0,0,0,4,6.813444599510896,0,2,True,False,False,False,False,True
1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,1,0,0,0,0,0,2,0.0,1,3,True,False,False,False,True,False
0,36.0,0,7.00669522683704,1.3862943611198906,0.0,0.0,6.492239835020471,0,2.0,3,0,1,0,0,0,0,0,4,7.476472381163905,0,0,False,False,True,False,False,True
0,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,3,0.0,1,3,True,False,False,False,False,True
0,59.0,0,5.993961427306569,0.0,4.844187086458591,0.0,5.0689042022202315,0,5.0,5,1,0,0,1,0,0,0,5,6.529418838262226,0,1,True,False,False,False,True,False
0,44.0,0,0.0,5.187385805840755,6.180016653652572,0.0,0.0,1,1.0,5,0,1,0,0,0,0,0,4,6.493753839851686,0,1,True,False,False,False,True,False
0,29.0,0,7.228388451573604,0.0,0.0,5.123963979403259,0.0,1,1.0,5,1,1,0,0,0,0,0,3,7.3427791893318455,0,0,True,False,False,False,False,True
0,21.0,0,6.428105272684596,3.5263605246161616,0.6931471805599453,1.0986122886681098,0.0,1,1.0,5,0,0,0,0,0,0,1,2,6.484635235635252,0,1,True,False,False,True,False,False
0,35.0,0,5.713732805509369,1.9459101490553132,0.0,1.9459101490553132,6.419994928147142,1,1.0,6,0,0,1,0,0,0,0,4,6.833031732786201,0,2,True,False,False,False,False,True
0,36.0,1,2.4849066497880004,4.382026634673881,0.0,5.351858133476067,7.547501682814967,0,4.0,0,0,1,0,0,0,0,0,4,7.694392802629421,0,0,False,True,False,True,False,False
0,27.0,0,0.0,3.044522437723423,3.6635616461296463,5.886104031450156,6.248042874508429,1,1.0,5,0,0,0,0,1,0,0,4,6.839476438228843,0,2,True,False,False,False,False,True
1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,6,1,0,0,0,0,1,0,0,0.0,1,3,True,False,False,False,False,True
0,25.0,0,4.382026634673881,6.565264970035361,0.0,0.0,0.0,1,1.0,4,0,1,0,0,0,0,0,2,6.670766320845874,0,2,True,False,False,True,False,False
1,42.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,0,1,0,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,5,0,0,1,0,0,0,0,2,0.0,1,3,False,False,True,True,False,False
1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,0,2,0.0,1,3,False,True,False,True,False,False
0,31.0,0,0.0,5.420534999272286,0.0,5.71042701737487,8.316544717929398,0,2.0,0,1,1,0,0,0,0,0,3,8.43750042250699,0,0,False,True,False,True,False,False
0,37.0,0,0.0,9.515027043243787,2.772588722239781,8.309184527686298,4.290459441148391,1,1.0,3,1,1,0,0,0,0,0,4,9.7818282639088,0,0,False,True,False,False,False,True
0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,0,1,1,0,0,0,0,0,0,0.0,1,3,False,True,False,False,False,True
0,11.0,0,0.0,0.0,0.0,0.0,0.0,0,8.0,6,1,0,0,1,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,14.0,0,7.306531398939505,1.0986122886681098,4.844187086458591,6.133398042996649,4.290459441148391,0,4.0,5,1,1,0,0,0,0,0,1,7.673223121121708,0,0,True,False,False,False,False,True
0,39.0,0,3.784189633918261,9.144841389743487,4.976733742420574,0.0,4.77912349311153,0,2.0,1,1,1,0,0,0,0,0,4,9.176886995716963,0,0,False,True,False,False,False,True
0,19.0,0,6.539585955617669,0.0,2.3978952727983707,6.331501849893691,3.258096538021482,0,3.0,4,1,0,1,0,0,0,0,2,7.160845906664299,0,2,False,False,True,False,False,True
1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,5,1,0,1,0,0,0,0,2,0.0,1,3,True,False,False,False,False,True
1,15.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,2,1,1,0,0,0,0,0,1,0.0,1,3,False,True,False,False,False,True
1,36.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
1,46.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,0,1,0,3,0.0,1,3,True,False,False,False,False,True
1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,1,0,1,0,0,0,0,0,2,0.0,1,3,False,True,False,False,False,True
1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,0,0,1,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,0,0,1,0,0,2,0.0,1,3,False,False,True,False,False,True
1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,6,0,0,0,0,0,1,0,1,0.0,1,3,True,False,False,False,True,False
1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,1,0,0,0,0,0,3,0.0,1,3,False,False,True,False,False,True
1,39.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
1,51.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,2,1,1,0,0,0,0,0,5,0.0,1,3,False,True,False,False,False,True
1,40.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,2,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,62.0,0,5.940171252720432,6.118097198041348,0.0,2.0794415416798357,0.0,1,1.0,6,0,0,1,0,0,0,0,5,6.733401891837359,0,2,True,False,False,False,False,True
0,45.0,0,6.848005274576363,5.641907070938114,3.6109179126442243,2.5649493574615367,3.6888794541139363,1,1.0,5,1,0,0,1,0,0,0,4,7.177782416195197,0,2,False,False,True,False,False,True
1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,4,0,0,1,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,0,0,0,0,1,0,0,2,0.0,1,3,False,False,True,True,False,False
0,63.0,0,0.0,5.37989735354046,0.0,6.38856140554563,0.0,1,1.0,6,0,1,0,0,0,0,0,5,6.698268054115413,0,2,True,False,False,False,False,True
